State_Name,Crop_Year,Crop,Area,Production,Rain_fall
Bihar,2010,Urad,233.0,203.0,0
Bihar,2010,Gram,200.0,110.0,0
Bihar,2010,Khesari,487.0,479.0,0
Bihar,2010,Linseed,2181.0,1784.0,0
Bihar,2010,Maize,747.0,1312.0,0
Bihar,2010,Masoor,1082.0,645.0,0
Bihar,2010,Peas & beans (Pulses),88.0,91.0,0
Bihar,2010,Rapeseed &Mustard,1510.0,621.0,0
Bihar,2010,Wheat,20445.0,24875.0,0
Bihar,2010,Maize,1515.0,5370.0,0
Bihar,2010,Moong(Green Gram),5746.0,3321.0,0
Bihar,2010,Rice,12618.0,24030.0,0
Bihar,2010,Sugarcane,70.0,3513.0,0
Bihar,2010,Tobacco,72.0,128.0,0
Bihar,2010,Rice,63423.0,56438.0,0
Bihar,2011,Maize,443.0,1072.0,0
Bihar,2011,Rice,2165.0,2133.0,0
Bihar,2011,Arhar/Tur,43.0,82.0,0
Bihar,2011,Horse-gram,565.0,538.0,0
Bihar,2011,Jute,22183.0,219242.0,0
Bihar,2011,Mesta,1637.0,14169.0,0
Bihar,2011,Ragi,124.0,190.0,0
Bihar,2011,Sesamum,227.0,199.0,0
Bihar,2011,Urad,209.0,185.0,0
Bihar,2011,Gram,177.0,124.0,0
Bihar,2011,Khesari,443.0,560.0,0
Bihar,2011,Linseed,1966.0,1701.0,0
Bihar,2011,Maize,831.0,1244.0,0
Bihar,2011,Masoor,976.0,669.0,0
Bihar,2011,Peas & beans (Pulses),80.0,82.0,0
Bihar,2011,Rapeseed &Mustard,1363.0,485.0,0
Bihar,2011,Wheat,18403.0,28178.0,0
Bihar,2011,Maize,1552.0,5935.0,0
Bihar,2011,Moong(Green Gram),5740.0,8444.0,0
Bihar,2011,Rice,12599.0,23704.0,0
Bihar,2011,Tobacco,69.0,130.0,0
Bihar,2011,Rice,64174.0,142553.0,0
Bihar,2012,Maize,373.0,2816.0,0
Bihar,2012,Rice,1955.0,898.0,0
Bihar,2012,Arhar/Tur,39.0,39.0,0
Bihar,2012,Horse-gram,611.0,591.0,0
Bihar,2012,Jute,20366.0,30875.0,0
Bihar,2012,Mesta,1534.0,3019.0,0
Bihar,2012,Other Kharif pulses,48.0,46.0,0
Bihar,2012,Ragi,110.0,130.0,0
Bihar,2012,Sesamum,227.0,200.0,0
Bihar,2012,Urad,214.0,189.0,0
Bihar,2012,Gram,175.0,638.0,0
Bihar,2012,Khesari,402.0,473.0,0
Bihar,2012,Linseed,1777.0,1541.0,0
Bihar,2012,Maize,915.0,2727.0,0
Bihar,2012,Masoor,884.0,712.0,0
Bihar,2012,Peas & beans (Pulses),74.0,77.0,0
Bihar,2012,Rapeseed &Mustard,1345.0,538.0,0
Bihar,2012,Wheat,16671.0,31195.0,0
Bihar,2012,Maize,1652.0,7050.0,0
Bihar,2012,Moong(Green Gram),6025.0,5290.0,0
Bihar,2012,Rice,12896.0,28017.0,0
Bihar,2012,Sugarcane,75.0,4851.0,0
Bihar,2012,Tobacco,68.0,129.0,0
Bihar,2012,Rice,68045.0,85570.0,0
Bihar,2013,Maize,349.0,1406.0,0
Bihar,2013,Rice,1797.0,4422.0,0
Bihar,2013,Arhar/Tur,36.0,60.0,0
Bihar,2013,Horse-gram,676.0,644.0,0
Bihar,2013,Jute,16996.0,243893.0,0
Bihar,2013,Mesta,1398.0,22197.0,0
Bihar,2013,Other Kharif pulses,61.0,58.0,0
Bihar,2013,Ragi,98.0,99.0,0
Bihar,2013,Sesamum,225.0,195.0,0
Bihar,2013,Urad,128.0,117.0,0
Bihar,2013,Gram,166.0,190.0,0
Bihar,2013,Khesari,372.0,326.0,0
Bihar,2013,Linseed,1611.0,1369.0,0
Bihar,2013,Maize,981.0,5902.0,0
Bihar,2013,Masoor,849.0,762.0,0
Bihar,2013,Peas & beans (Pulses),70.0,74.0,0
Bihar,2013,Rapeseed &Mustard,1305.0,1623.0,0
Bihar,2013,Sunflower,424.0,552.0,0
Bihar,2013,Wheat,15914.0,45283.0,0
Bihar,2013,Maize,1708.0,8013.0,0
Bihar,2013,Moong(Green Gram),6164.0,5554.0,0
Bihar,2013,Rice,13122.0,32701.0,0
Bihar,2013,Sugarcane,81.0,4634.0,0
Bihar,2013,Tobacco,66.0,125.0,0
Bihar,2013,Rice,69208.0,170130.0,0
Bihar,2014,Maize,337.0,654.0,0
Bihar,2014,Rice,1771.0,2787.0,0
Bihar,2014,Arhar/Tur,37.0,53.0,0
Bihar,2014,Horse-gram,662.0,634.0,0
Bihar,2014,Jute,15010.0,222815.0,0
Bihar,2014,Mesta,1386.0,13560.0,0
Bihar,2014,Moong(Green Gram),722.0,801.0,0
Bihar,2014,Other Kharif pulses,67.0,64.0,0
Bihar,2014,Ragi,91.0,134.0,0
Bihar,2014,Sesamum,213.0,185.0,0
Bihar,2014,Urad,115.0,105.0,0
Bihar,2014,Gram,162.0,155.0,0
Bihar,2014,Khesari,375.0,371.0,0
Bihar,2014,Linseed,1696.0,1460.0,0
Bihar,2014,Maize,995.0,1805.0,0
Bihar,2014,Masoor,864.0,632.0,0
Bihar,2014,Peas & beans (Pulses),69.0,70.0,0
Bihar,2014,Rapeseed &Mustard,1409.0,1122.0,0
Bihar,2014,Wheat,14080.0,16658.0,0
Bihar,2014,Maize,1701.0,7006.0,0
Bihar,2014,Moong(Green Gram),6128.0,6943.0,0
Bihar,2014,Rice,13010.0,34113.0,0
Bihar,2014,Sugarcane,78.0,4332.0,0
Bihar,2014,Tobacco,68.0,120.0,0
Bihar,2014,Rice,62836.0,184220.0,0
Bihar,1997,Arhar/Tur,77.0,57.0,0
Bihar,1997,Other Kharif pulses,5.0,3.0,0
Bihar,1997,Small millets,2.0,2.0,0
Bihar,1997,Barley,106.0,36.0,0
Bihar,1997,Gram,5732.0,5463.0,0
Bihar,1997,Linseed,261.0,120.0,0
Bihar,1997,Maize,20.0,76.0,0
Bihar,1997,Other  Rabi pulses,147.0,91.0,0
Bihar,1997,Rapeseed &Mustard,1023.0,1087.0,0
Bihar,1997,Wheat,24969.0,40890.0,0
Bihar,1997,Maize,32.0,33.0,0
Bihar,1997,Dry chillies,83.0,71.0,0
Bihar,1997,Onion,1622.0,14452.0,0
Bihar,1997,Potato,212.0,2584.0,0
Bihar,1997,Rice,31361.0,38025.0,0
Bihar,1998,Arhar/Tur,100.0,134.0,0
Bihar,1998,Maize,3049.0,2515.0,0
Bihar,1998,Small millets,28.0,16.0,0
Bihar,1998,Barley,296.0,293.0,0
Bihar,1998,Gram,4465.0,3871.0,0
Bihar,1998,Linseed,66.0,36.0,0
Bihar,1998,Other  Rabi pulses,13416.0,14262.0,0
Bihar,1998,Rapeseed &Mustard,535.0,593.0,0
Bihar,1998,Wheat,27765.0,37702.0,0
Bihar,1998,Dry chillies,114.0,86.0,0
Bihar,1998,Onion,746.0,11294.0,0
Bihar,1998,Potato,74.0,757.0,0
Bihar,1998,Sweet potato,23.0,318.0,0
Bihar,1998,Rice,35725.0,27522.0,0
Bihar,1999,Arhar/Tur,103.0,157.0,0
Bihar,1999,Horse-gram,9.0,7.0,0
Bihar,1999,Jowar,317.0,376.0,0
Bihar,1999,Maize,4043.0,4151.0,0
Bihar,1999,Moong(Green Gram),102.0,60.0,0
Bihar,1999,Gram,3226.0,3145.0,0
Bihar,1999,Khesari,5067.0,5452.0,0
Bihar,1999,Linseed,149.0,84.0,0
Bihar,1999,Maize,5.0,18.0,0
Bihar,1999,Masoor,5968.0,4201.0,0
Bihar,1999,Moong(Green Gram),81.0,64.0,0
Bihar,1999,Peas & beans (Pulses),256.0,183.0,0
Bihar,1999,Rapeseed &Mustard,511.0,360.0,0
Bihar,1999,Wheat,20479.0,34290.0,0
Bihar,1999,Maize,45.0,171.0,0
Bihar,1999,Onion,900.0,9549.0,0
Bihar,1999,Potato,157.0,1941.0,0
Bihar,2000,Rice,31295.0,47188.0,0
Bihar,2000,Arhar/Tur,93.0,165.0,0
Bihar,2000,Horse-gram,8.0,6.0,0
Bihar,2000,Maize,3849.0,7550.0,0
Bihar,2000,Moong(Green Gram),3.0,2.0,0
Bihar,2000,Barley,1181.0,1124.0,0
Bihar,2000,Gram,3312.0,3898.0,0
Bihar,2000,Khesari,3326.0,3160.0,0
Bihar,2000,Linseed,151.0,103.0,0
Bihar,2000,Masoor,7207.0,7553.0,0
Bihar,2000,Peas & beans (Pulses),46.0,36.0,0
Bihar,2000,Rapeseed &Mustard,225.0,129.0,0
Bihar,2000,Wheat,23133.0,50877.0,0
Bihar,2000,Maize,80.0,204.0,0
Bihar,2000,Dry chillies,65.0,52.0,0
Bihar,2000,Onion,218.0,1718.0,0
Bihar,2000,Potato,215.0,2516.0,0
Bihar,2001,Maize,3455.0,6996.0,0
Bihar,2001,Rice,29093.0,41233.0,0
Bihar,2001,Arhar/Tur,169.0,240.0,0
Bihar,2001,Small millets,2.0,2.0,0
Bihar,2001,Gram,3734.0,2659.0,0
Bihar,2001,Khesari,5045.0,3769.0,0
Bihar,2001,Linseed,38.0,27.0,0
Bihar,2001,Masoor,9267.0,6005.0,0
Bihar,2001,Peas & beans (Pulses),381.0,375.0,0
Bihar,2001,Rapeseed &Mustard,515.0,439.0,0
Bihar,2001,Wheat,20020.0,30104.0,0
Bihar,2001,Maize,78.0,161.0,0
Bihar,2001,Dry chillies,2.0,2.0,0
Bihar,2001,Onion,60.0,874.0,0
Bihar,2001,Potato,119.0,1235.0,0
Bihar,2002,Maize,4444.0,8921.0,0
Bihar,2002,Rice,143.0,79.0,0
Bihar,2002,Arhar/Tur,179.0,203.0,0
Bihar,2002,Horse-gram,71.0,57.0,0
Bihar,2002,Other Kharif pulses,81.0,45.0,0
Bihar,2002,Barley,68.0,59.0,0
Bihar,2002,Gram,5089.0,5466.0,0
Bihar,2002,Khesari,4946.0,4328.0,0
Bihar,2002,Linseed,172.0,131.0,0
Bihar,2002,Maize,122.0,275.0,0
Bihar,2002,Masoor,8431.0,7470.0,0
Bihar,2002,Peas & beans (Pulses),220.0,196.0,0
Bihar,2002,Rapeseed &Mustard,572.0,342.0,0
Bihar,2002,Wheat,25035.0,56500.0,0
Bihar,2002,Maize,112.0,221.0,0
Bihar,2002,Moong(Green Gram),50.0,25.0,0
Bihar,2002,Coriander,14.0,9.0,0
Bihar,2002,Dry chillies,38.0,26.0,0
Bihar,2002,Onion,149.0,1280.0,0
Bihar,2002,Potato,189.0,1888.0,0
Bihar,2002,Sannhamp,1.0,1.0,0
Bihar,2002,Rice,33330.0,48018.0,0
Bihar,2003,Arhar/Tur,134.0,144.0,0
Bihar,2003,Horse-gram,119.0,88.0,0
Bihar,2003,Maize,5205.0,8495.0,0
Bihar,2003,Moong(Green Gram),68.0,38.0,0
Bihar,2003,Ragi,26.0,18.0,0
Bihar,2003,Urad,45.0,34.0,0
Bihar,2003,Barley,21.0,19.0,0
Bihar,2003,Gram,4652.0,4503.0,0
Bihar,2003,Khesari,4581.0,4595.0,0
Bihar,2003,Linseed,146.0,108.0,0
Bihar,2003,Maize,475.0,1560.0,0
Bihar,2003,Masoor,6331.0,6135.0,0
Bihar,2003,Peas & beans (Pulses),395.0,369.0,0
Bihar,2003,Rapeseed &Mustard,641.0,659.0,0
Bihar,2003,Wheat,23938.0,51182.0,0
Bihar,2003,Maize,48.0,174.0,0
Bihar,2003,Moong(Green Gram),17.0,8.0,0
Bihar,2003,Dry chillies,25.0,18.0,0
Bihar,2003,Onion,115.0,1091.0,0
Bihar,2003,Potato,311.0,3079.0,0
Bihar,2003,Sannhamp,4.0,3.0,0
Bihar,2003,Rice,30314.0,42299.0,0
Bihar,2004,Arhar/Tur,188.0,287.0,0
Bihar,2004,Maize,7075.0,8288.0,0
Bihar,2004,Moong(Green Gram),3.0,2.0,0
Bihar,2004,Other Kharif pulses,212.0,117.0,0
Bihar,2004,Barley,35.0,37.0,0
Bihar,2004,Gram,4068.0,1912.0,0
Bihar,2004,Khesari,4096.0,2073.0,0
Bihar,2004,Linseed,43.0,36.0,0
Bihar,2004,Maize,841.0,2657.0,0
Bihar,2004,Masoor,8835.0,3940.0,0
Bihar,2004,Peas & beans (Pulses),294.0,259.0,0
Bihar,2004,Rapeseed &Mustard,873.0,711.0,0
Bihar,2004,Wheat,21137.0,27249.0,0
Bihar,2004,Maize,46.0,103.0,0
Bihar,2004,Moong(Green Gram),16.0,7.0,0
Bihar,2004,Dry chillies,8.0,6.0,0
Bihar,2004,Onion,61.0,356.0,0
Bihar,2004,Potato,294.0,2188.0,0
Bihar,2004,Rice,28204.0,15913.0,0
Bihar,2005,Arhar/Tur,180.0,279.0,0
Bihar,2005,Horse-gram,116.0,100.0,0
Bihar,2005,Maize,9473.0,11624.0,0
Bihar,2005,Mesta,39.0,384.0,0
Bihar,2005,Barley,22.0,19.0,0
Bihar,2005,Gram,3643.0,3133.0,0
Bihar,2005,Khesari,3091.0,3715.0,0
Bihar,2005,Linseed,37.0,30.0,0
Bihar,2005,Maize,541.0,2137.0,0
Bihar,2005,Masoor,6294.0,7213.0,0
Bihar,2005,Peas & beans (Pulses),158.0,153.0,0
Bihar,2005,Rapeseed &Mustard,689.0,1207.0,0
Bihar,2005,Wheat,21364.0,34960.0,0
Bihar,2005,Moong(Green Gram),1.0,1.0,0
Bihar,2005,Onion,59.0,515.0,0
Bihar,2005,Potato,215.0,1803.0,0
Bihar,2005,Rice,31615.0,26340.0,0
Bihar,2006,Arhar/Tur,309.0,286.0,0
Bihar,2006,Maize,7601.0,9496.0,0
Bihar,2006,Sannhamp,3.0,2.0,0
Bihar,2006,Barley,67.0,102.0,0
Bihar,2006,Gram,904.0,1235.0,0
Bihar,2006,Khesari,4283.0,5748.0,0
Bihar,2006,Linseed,76.0,62.0,0
Bihar,2006,Maize,541.0,2673.0,0
Bihar,2006,Masoor,7673.0,6108.0,0
Bihar,2006,Peas & beans (Pulses),310.0,288.0,0
Bihar,2006,Rapeseed &Mustard,1004.0,682.0,0
Bihar,2006,Wheat,30061.0,74091.0,0
Bihar,2006,Maize,10.0,34.0,0
Bihar,2006,Moong(Green Gram),11.0,6.0,0
Bihar,2006,Rice,24520.0,56289.0,0
Bihar,2007,Maize,6007.0,3655.0,0
Bihar,2007,Arhar/Tur,200.0,285.0,0
Bihar,2007,Gram,3194.0,2871.0,0
Bihar,2007,Khesari,2959.0,2710.0,0
Bihar,2007,Linseed,25.0,21.0,0
Bihar,2007,Maize,486.0,2450.0,0
Bihar,2007,Masoor,4986.0,4358.0,0
Bihar,2007,Peas & beans (Pulses),474.0,468.0,0
Bihar,2007,Rapeseed &Mustard,799.0,932.0,0
Bihar,2007,Wheat,28099.0,74152.0,0
Bihar,2007,Maize,4.0,11.0,0
Bihar,2007,Onion,86.0,735.0,0
Bihar,2007,Potato,27.0,225.0,0
Bihar,2007,Rice,37238.0,115589.0,0
Bihar,2008,Maize,4619.0,3142.0,0
Bihar,2008,Arhar/Tur,193.0,366.0,0
Bihar,2008,Potato,21.0,158.0,0
Bihar,2008,Gram,3325.0,2544.0,0
Bihar,2008,Khesari,4018.0,2837.0,0
Bihar,2008,Linseed,24.0,20.0,0
Bihar,2008,Maize,486.0,1827.0,0
Bihar,2008,Masoor,5304.0,4805.0,0
Bihar,2008,Peas & beans (Pulses),494.0,475.0,0
Bihar,2008,Rapeseed &Mustard,1084.0,1315.0,0
Bihar,2008,Wheat,30720.0,55830.0,0
Bihar,2008,Onion,86.0,758.0,0
Bihar,2008,Rice,39639.0,80603.0,0
Bihar,2009,Maize,3969.0,4512.0,0
Bihar,2009,Arhar/Tur,184.0,323.0,0
Bihar,2009,Gram,3072.0,3481.0,0
Bihar,2009,Khesari,3942.0,3244.0,0
Bihar,2009,Linseed,22.0,19.0,0
Bihar,2009,Maize,490.0,1280.0,0
Bihar,2009,Masoor,4911.0,6198.0,0
Bihar,2009,Peas & beans (Pulses),466.0,466.0,0
Bihar,2009,Rapeseed &Mustard,793.0,394.0,0
Bihar,2009,Wheat,27384.0,51210.0,0
Bihar,2009,Maize,6.0,8.0,0
Bihar,2009,Rice,36454.0,51519.0,0
Bihar,2010,Maize,2709.0,5078.0,0
Bihar,2010,Arhar/Tur,377.0,630.0,0
Bihar,2010,Moong(Green Gram),19.0,12.0,0
Bihar,2010,Urad,22.0,19.0,0
Bihar,2010,Gram,5092.0,4506.0,0
Bihar,2010,Khesari,5918.0,4504.0,0
Bihar,2010,Linseed,24.0,20.0,0
Bihar,2010,Masoor,8260.0,5658.0,0
Bihar,2010,Peas & beans (Pulses),1126.0,1165.0,0
Bihar,2010,Rapeseed &Mustard,2478.0,,0
Bihar,2010,Wheat,49743.0,87684.0,0
Bihar,2010,Maize,5.0,11.0,0
Bihar,2010,Sugarcane,60.0,5053.0,0
Bihar,2010,Rice,3483.0,1545.0,0
Bihar,2011,Maize,7663.0,24878.0,0
Bihar,2011,Arhar/Tur,414.0,521.0,0
Bihar,2011,Moong(Green Gram),4.0,2.0,0
Bihar,2011,Other Kharif pulses,190.0,143.0,0
Bihar,2011,Gram,6165.0,6171.0,0
Bihar,2011,Khesari,6240.0,4817.0,0
Bihar,2011,Linseed,53.0,46.0,0
Bihar,2011,Masoor,9476.0,9666.0,0
Bihar,2011,Peas & beans (Pulses),1228.0,1266.0,0
Bihar,2011,Rapeseed &Mustard,3010.0,5319.0,0
Bihar,2011,Wheat,52615.0,131384.0,0
Bihar,2011,Rice,17115.0,32877.0,0
Bihar,2012,Maize,6186.0,5520.0,0
Bihar,2012,Arhar/Tur,419.0,1381.0,0
Bihar,2012,Moong(Green Gram),5.0,3.0,0
Bihar,2012,Other Kharif pulses,204.0,153.0,0
Bihar,2012,Barley,9.0,13.0,0
Bihar,2012,Gram,6481.0,7071.0,0
Bihar,2012,Khesari,6381.0,9393.0,0
Bihar,2012,Linseed,55.0,48.0,0
Bihar,2012,Masoor,9794.0,14436.0,0
Bihar,2012,Peas & beans (Pulses),1273.0,1325.0,0
Bihar,2012,Rapeseed &Mustard,3089.0,5057.0,0
Bihar,2012,Wheat,52762.0,153199.0,0
Bihar,2012,Maize,37.0,232.0,0
Bihar,2012,Rice,13525.0,47383.0,0
Bihar,2013,Maize,4703.0,9674.0,0
Bihar,2013,Arhar/Tur,366.0,1242.0,0
Bihar,2013,Moong(Green Gram),19.0,15.0,0
Bihar,2013,Urad,2244.0,2042.0,0
Bihar,2013,Gram,4482.0,7924.0,0
Bihar,2013,Khesari,3215.0,5655.0,0
Bihar,2013,Masoor,5200.0,9792.0,0
Bihar,2013,Peas & beans (Pulses),644.0,683.0,0
Bihar,2013,Rapeseed &Mustard,2465.0,4141.0,0
Bihar,2013,Wheat,33708.0,110465.0,0
Bihar,2013,Rice,15654.0,33472.0,0
Bihar,2014,Maize,5106.0,11620.0,0
Bihar,2014,Arhar/Tur,82.0,128.0,0
Bihar,2014,Moong(Green Gram),21.0,19.0,0
Bihar,2014,Urad,2040.0,1852.0,0
Bihar,2014,Gram,3729.0,4039.0,0
Bihar,2014,Khesari,2374.0,1045.0,0
Bihar,2014,Linseed,270.0,232.0,0
Bihar,2014,Masoor,4128.0,3212.0,0
Bihar,2014,Peas & beans (Pulses),817.0,825.0,0
Bihar,2014,Rapeseed &Mustard,2609.0,2933.0,0
Bihar,2014,Wheat,29699.0,67329.0,0
Bihar,2014,Rice,15866.0,58519.0,0
Bihar,1997,Rice,18452.0,26003.0,0
Bihar,1997,Arhar/Tur,141.0,144.0,0
Bihar,1997,Dry ginger,20.0,28.0,0
Bihar,1997,Groundnut,2.0,2.0,0
Bihar,1997,Jute,6259.0,39432.0,0
Bihar,1997,Maize,6783.0,19207.0,0
Bihar,1997,Mesta,1442.0,11256.0,0
Bihar,1997,Other Kharif pulses,284.0,163.0,0
Bihar,1997,Sesamum,55.0,33.0,0
Bihar,1997,Small millets,327.0,177.0,0
Bihar,1997,Barley,261.0,269.0,0
Bihar,1997,Gram,48.0,36.0,0
Bihar,1997,Linseed,1359.0,537.0,0
Bihar,1997,Maize,14658.0,42332.0,0
Bihar,1997,Other  Rabi pulses,275.0,102.0,0
Bihar,1997,Rapeseed &Mustard,4137.0,3583.0,0
Bihar,1997,Sunflower,3028.0,2619.0,0
Bihar,1997,Wheat,39999.0,63679.0,0
Bihar,1997,Maize,16361.0,40492.0,0
Bihar,1997,Rice,7162.0,15213.0,0
Bihar,1997,Banana,324.0,5965.0,0
Bihar,1997,Coriander,21.0,10.0,0
Bihar,1997,Dry chillies,58.0,49.0,0
Bihar,1997,Garlic,92.0,123.0,0
Bihar,1997,Onion,183.0,1396.0,0
Bihar,1997,Potato,3955.0,44628.0,0
Bihar,1997,Ragi,2207.0,2181.0,0
Bihar,1997,Sannhamp,341.0,152.0,0
Bihar,1997,Sweet potato,801.0,10563.0,0
Bihar,1997,Turmeric,67.0,74.0,0
Bihar,1997,Rice,58064.0,100533.0,0
Bihar,1998,Arhar/Tur,106.0,138.0,0
Bihar,1998,Blackgram,422.0,318.0,0
Bihar,1998,Jute,5167.0,33873.0,0
Bihar,1998,Maize,6349.0,7672.0,0
Bihar,1998,Mesta,1469.0,10675.0,0
Bihar,1998,Other Kharif pulses,3224.0,2368.0,0
Bihar,1998,Ragi,2155.0,2237.0,0
Bihar,1998,Sesamum,32.0,17.0,0
Bihar,1998,Small millets,208.0,131.0,0
Bihar,1998,Sunflower,4094.0,3541.0,0
Bihar,1998,Barley,173.0,200.0,0
Bihar,1998,Gram,15.0,16.0,0
Bihar,1998,Linseed,1445.0,1104.0,0
Bihar,1998,Maize,10342.0,30757.0,0
Bihar,1998,Other  Rabi pulses,30390.0,17974.0,0
Bihar,1998,Rapeseed &Mustard,4003.0,2006.0,0
Bihar,1998,Wheat,37702.0,75206.0,0
Bihar,1998,Maize,24638.0,91273.0,0
Bihar,1998,Rice,2906.0,5193.0,0
Bihar,1998,Banana,490.0,3655.0,0
Bihar,1998,Coriander,77.0,52.0,0
Bihar,1998,Dry chillies,15.0,14.0,0
Bihar,1998,Dry ginger,9.0,13.0,0
Bihar,1998,Garlic,56.0,83.0,0
Bihar,1998,Onion,256.0,2289.0,0
Bihar,1998,Potato,3567.0,25361.0,0
Bihar,1998,Sannhamp,192.0,85.0,0
Bihar,1998,Sugarcane,618.0,29932.0,0
Bihar,1998,Sweet potato,1555.0,15370.0,0
Bihar,1998,Turmeric,44.0,47.0,0
Bihar,1998,Rice,66359.0,82864.0,0
Bihar,1999,Arhar/Tur,45.0,155.0,0
Bihar,1999,Dry ginger,4.0,5.0,0
Bihar,1999,Horse-gram,761.0,282.0,0
Bihar,1999,Jowar,67.0,81.0,0
Bihar,1999,Jute,4438.0,57546.0,0
Bihar,1999,Maize,5990.0,19571.0,0
Bihar,1999,Mesta,1141.0,9401.0,0
Bihar,1999,Ragi,2000.0,1984.0,0
Bihar,1999,Rice,18823.0,22287.0,0
Bihar,1999,Sunflower,2908.0,2689.0,0
Bihar,1999,Urad,876.0,860.0,0
Bihar,1999,Gram,11.0,11.0,0
Bihar,1999,Khesari,2584.0,2444.0,0
Bihar,1999,Linseed,787.0,428.0,0
Bihar,1999,Maize,10439.0,29354.0,0
Bihar,1999,Masoor,964.0,657.0,0
Bihar,1999,Moong(Green Gram),18934.0,10433.0,0
Bihar,1999,Peas & beans (Pulses),714.0,529.0,0
Bihar,1999,Rapeseed &Mustard,2083.0,2770.0,0
Bihar,1999,Wheat,38204.0,83202.0,0
Bihar,1999,Maize,16678.0,50331.0,0
Bihar,1999,Rice,2046.0,3935.0,0
Bihar,1999,Banana,407.0,1783.0,0
Bihar,1999,Coriander,22.0,17.0,0
Bihar,1999,Dry chillies,3.0,3.0,0
Bihar,1999,Garlic,23.0,40.0,0
Bihar,1999,Onion,62.0,667.0,0
Bihar,1999,Potato,2885.0,27707.0,0
Bihar,1999,Sugarcane,619.0,24573.0,0
Bihar,1999,Sweet potato,638.0,6306.0,0
Bihar,2000,Rice,64176.0,82545.0,0
Bihar,2000,Arhar/Tur,16.0,22.0,0
Bihar,2000,Dry ginger,4.0,4.0,0
Bihar,2000,Horse-gram,678.0,335.0,0
Bihar,2000,Jute,4365.0,45275.0,0
Bihar,2000,Maize,9613.0,24471.0,0
Bihar,2000,Mesta,1110.0,10237.0,0
Bihar,2000,Ragi,1541.0,1673.0,0
Bihar,2000,Rice,20343.0,27435.0,0
Bihar,2000,Sesamum,3.0,2.0,0
Bihar,2000,Sunflower,1394.0,2235.0,0
Bihar,2000,Urad,381.0,226.0,0
Bihar,2000,Barley,16.0,19.0,0
Bihar,2000,Gram,21.0,22.0,0
Bihar,2000,Khesari,3484.0,2986.0,0
Bihar,2000,Linseed,1248.0,925.0,0
Bihar,2000,Maize,12251.0,57825.0,0
Bihar,2000,Masoor,1776.0,1606.0,0
Bihar,2000,Moong(Green Gram),20982.0,15086.0,0
Bihar,2000,Other  Rabi pulses,139.0,103.0,0
Bihar,2000,Peas & beans (Pulses),1232.0,1279.0,0
Bihar,2000,Rapeseed &Mustard,6488.0,9979.0,0
Bihar,2000,Wheat,51512.0,120800.0,0
Bihar,2000,Maize,22545.0,89149.0,0
Bihar,2000,Rice,551.0,822.0,0
Bihar,2000,Banana,327.0,13855.0,0
Bihar,2000,Coriander,4.0,2.0,0
Bihar,2000,Dry chillies,4.0,4.0,0
Bihar,2000,Garlic,71.0,107.0,0
Bihar,2000,Onion,236.0,2919.0,0
Bihar,2000,Potato,3796.0,46760.0,0
Bihar,2000,Sugarcane,325.0,13227.0,0
Bihar,2000,Sweet potato,317.0,1886.0,0
Bihar,2001,Maize,6404.0,8492.0,0
Bihar,2001,Rice,67682.0,74326.0,0
Bihar,2001,Arhar/Tur,17.0,22.0,0
Bihar,2001,Horse-gram,570.0,282.0,0
Bihar,2001,Jute,6161.0,41176.0,0
Bihar,2001,Mesta,1591.0,10342.0,0
Bihar,2001,Other Kharif pulses,22.0,12.0,0
Bihar,2001,Ragi,1404.0,859.0,0
Bihar,2001,Rice,1388.0,2035.0,0
Bihar,2001,Sesamum,22.0,14.0,0
Bihar,2001,Small millets,37.0,29.0,0
Bihar,2001,Sunflower,1910.0,2285.0,0
Bihar,2001,Urad,234.0,133.0,0
Bihar,2001,Barley,11.0,14.0,0
Bihar,2001,Gram,22.0,21.0,0
Bihar,2001,Khesari,3765.0,3140.0,0
Bihar,2001,Linseed,1201.0,890.0,0
Bihar,2001,Maize,12789.0,52614.0,0
Bihar,2001,Masoor,1826.0,2133.0,0
Bihar,2001,Peas & beans (Pulses),1185.0,1171.0,0
Bihar,2001,Rapeseed &Mustard,2079.0,3755.0,0
Bihar,2001,Wheat,51601.0,98516.0,0
Bihar,2001,Maize,19568.0,58528.0,0
Bihar,2001,Rice,20395.0,19326.0,0
Bihar,2001,Banana,436.0,5768.0,0
Bihar,2001,Coriander,6.0,3.0,0
Bihar,2001,Onion,228.0,3167.0,0
Bihar,2001,Potato,3727.0,46449.0,0
Bihar,2001,Sugarcane,369.0,17715.0,0
Bihar,2001,Sweet potato,254.0,1877.0,0
Bihar,2001,Turmeric,6.0,6.0,0
Bihar,2002,Maize,7303.0,19313.0,0
Bihar,2002,Rice,18530.0,25397.0,0
Bihar,2002,Arhar/Tur,2.0,2.0,0
Bihar,2002,Bajra,5.0,5.0,0
Bihar,2002,Horse-gram,652.0,519.0,0
Bihar,2002,Jowar,81.0,82.0,0
Bihar,2002,Jute,5947.0,53953.0,0
Bihar,2002,Mesta,2885.0,23577.0,0
Bihar,2002,Moong(Green Gram),547.0,301.0,0
Bihar,2002,Ragi,1354.0,733.0,0
Bihar,2002,Sesamum,37.0,27.0,0
Bihar,2002,Small millets,44.0,34.0,0
Bihar,2002,Sunflower,3057.0,3735.0,0
Bihar,2002,Urad,422.0,318.0,0
Bihar,2002,Barley,36.0,42.0,0
Bihar,2002,Khesari,2702.0,1916.0,0
